"TIME","GEO","QUANTILE","INDIC_IL","CURRENCY","Value","Flag and Footnotes"
"2018","Netherlands","Third percentile","Top cut-off point","Euro","8,956",""
"2018","Netherlands","Third percentile","Share of national equivalised income","Euro","0.3",""
"2018","Netherlands","Fourth percentile","Top cut-off point","Euro","9,899",""
"2018","Netherlands","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2018","Netherlands","Fifth percentile","Top cut-off point","Euro","10,830",""
"2018","Netherlands","Fifth percentile","Share of national equivalised income","Euro","0.4",""
"2018","Netherlands","Ninety-fifth percentile","Top cut-off point","Euro","50,877",""
"2018","Netherlands","Ninety-fifth percentile","Share of national equivalised income","Euro","1.8",""
"2018","Netherlands","Ninety-sixth percentile","Top cut-off point","Euro","54,069",""
"2018","Netherlands","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2018","Netherlands","Ninety-seventh percentile","Top cut-off point","Euro","59,002",""
"2018","Netherlands","Ninety-seventh percentile","Share of national equivalised income","Euro","2.1",""
"2018","Netherlands","Ninety-eighth percentile","Top cut-off point","Euro","67,314",""
"2018","Netherlands","Ninety-eighth percentile","Share of national equivalised income","Euro","2.3",""
"2018","Netherlands","Ninety-ninth percentile","Top cut-off point","Euro","83,964",""
"2018","Netherlands","Ninety-ninth percentile","Share of national equivalised income","Euro","2.8",""
"2018","Netherlands","Hundredth percentile","Top cut-off point","Euro",":",""
"2018","Netherlands","Hundredth percentile","Share of national equivalised income","Euro","4.8",""
"2018","Austria","First quartile","Top cut-off point","Euro","18,492",""
"2018","Austria","First quartile","Share of national equivalised income","Euro","12.1",""
"2018","Austria","Second quartile","Top cut-off point","Euro","25,176",""
"2018","Austria","Second quartile","Share of national equivalised income","Euro","19.7",""
"2018","Austria","Third quartile","Top cut-off point","Euro","33,459",""
"2018","Austria","Third quartile","Share of national equivalised income","Euro","26.1",""
"2018","Austria","Fourth quartile","Top cut-off point","Euro",":",""
"2018","Austria","Fourth quartile","Share of national equivalised income","Euro","42.1",""
"2018","Austria","First quintile","Top cut-off point","Euro","16,867",""
"2018","Austria","First quintile","Share of national equivalised income","Euro","8.9",""
"2018","Austria","Second quintile","Top cut-off point","Euro","22,586",""
"2018","Austria","Second quintile","Share of national equivalised income","Euro","14.3",""
"2018","Austria","Third quintile","Top cut-off point","Euro","28,130",""
"2018","Austria","Third quintile","Share of national equivalised income","Euro","18.2",""
"2018","Austria","Fourth quintile","Top cut-off point","Euro","35,948",""
"2018","Austria","Fourth quintile","Share of national equivalised income","Euro","22.8",""
"2018","Austria","Fifth quintile","Top cut-off point","Euro",":",""
"2018","Austria","Fifth quintile","Share of national equivalised income","Euro","35.9",""
"2018","Austria","First decile","Top cut-off point","Euro","13,286",""
"2018","Austria","First decile","Share of national equivalised income","Euro","3.4",""
"2018","Austria","Second decile","Top cut-off point","Euro","16,867",""
"2018","Austria","Second decile","Share of national equivalised income","Euro","5.5",""
"2018","Austria","Third decile","Top cut-off point","Euro","19,916",""
"2018","Austria","Third decile","Share of national equivalised income","Euro","6.7",""
"2018","Austria","Fourth decile","Top cut-off point","Euro","22,586",""
"2018","Austria","Fourth decile","Share of national equivalised income","Euro","7.6",""
"2018","Austria","Fifth decile","Top cut-off point","Euro","25,176",""
"2018","Austria","Fifth decile","Share of national equivalised income","Euro","8.6",""
"2018","Austria","Sixth decile","Top cut-off point","Euro","28,130",""
"2018","Austria","Sixth decile","Share of national equivalised income","Euro","9.6",""
"2018","Austria","Seventh decile","Top cut-off point","Euro","31,445",""
"2018","Austria","Seventh decile","Share of national equivalised income","Euro","10.7",""
"2018","Austria","Eighth decile","Top cut-off point","Euro","35,948",""
"2018","Austria","Eighth decile","Share of national equivalised income","Euro","12.0",""
"2018","Austria","Ninth decile","Top cut-off point","Euro","44,421",""
"2018","Austria","Ninth decile","Share of national equivalised income","Euro","14.3",""
"2018","Austria","Tenth decile","Top cut-off point","Euro",":",""
"2018","Austria","Tenth decile","Share of national equivalised income","Euro","21.6",""
"2018","Austria","First percentile","Top cut-off point","Euro","4,357",""
"2018","Austria","First percentile","Share of national equivalised income","Euro","0.1",""
"2018","Austria","Second percentile","Top cut-off point","Euro","7,044",""
"2018","Austria","Second percentile","Share of national equivalised income","Euro","0.2",""
"2018","Austria","Third percentile","Top cut-off point","Euro","8,387",""
"2018","Austria","Third percentile","Share of national equivalised income","Euro","0.3",""
"2018","Austria","Fourth percentile","Top cut-off point","Euro","9,559",""
"2018","Austria","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2018","Austria","Fifth percentile","Top cut-off point","Euro","10,501",""
"2018","Austria","Fifth percentile","Share of national equivalised income","Euro","0.4",""
"2018","Austria","Ninety-fifth percentile","Top cut-off point","Euro","53,225",""
"2018","Austria","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2018","Austria","Ninety-sixth percentile","Top cut-off point","Euro","55,675",""
"2018","Austria","Ninety-sixth percentile","Share of national equivalised income","Euro","2.0",""
"2018","Austria","Ninety-seventh percentile","Top cut-off point","Euro","60,171",""
"2018","Austria","Ninety-seventh percentile","Share of national equivalised income","Euro","2.1",""
"2018","Austria","Ninety-eighth percentile","Top cut-off point","Euro","68,659",""
"2018","Austria","Ninety-eighth percentile","Share of national equivalised income","Euro","2.3",""
"2018","Austria","Ninety-ninth percentile","Top cut-off point","Euro","80,781",""
"2018","Austria","Ninety-ninth percentile","Share of national equivalised income","Euro","2.6",""
"2018","Austria","Hundredth percentile","Top cut-off point","Euro",":",""
"2018","Austria","Hundredth percentile","Share of national equivalised income","Euro","4.1",""
"2018","Poland","First quartile","Top cut-off point","Euro","4,756",""
"2018","Poland","First quartile","Share of national equivalised income","Euro","11.7",""
"2018","Poland","Second quartile","Top cut-off point","Euro","6,574",""
"2018","Poland","Second quartile","Share of national equivalised income","Euro","19.3",""
"2018","Poland","Third quartile","Top cut-off point","Euro","8,893",""
"2018","Poland","Third quartile","Share of national equivalised income","Euro","26.0",""
"2018","Poland","Fourth quartile","Top cut-off point","Euro",":",""
"2018","Poland","Fourth quartile","Share of national equivalised income","Euro","43.0",""
"2018","Poland","First quintile","Top cut-off point","Euro","4,359",""
"2018","Poland","First quintile","Share of national equivalised income","Euro","8.6",""
"2018","Poland","Second quintile","Top cut-off point","Euro","5,841",""
"2018","Poland","Second quintile","Share of national equivalised income","Euro","14.0",""
"2018","Poland","Third quintile","Top cut-off point","Euro","7,344",""
"2018","Poland","Third quintile","Share of national equivalised income","Euro","17.9",""
"2018","Poland","Fourth quintile","Top cut-off point","Euro","9,582",""
"2018","Poland","Fourth quintile","Share of national equivalised income","Euro","22.8",""
"2018","Poland","Fifth quintile","Top cut-off point","Euro",":",""
"2018","Poland","Fifth quintile","Share of national equivalised income","Euro","36.7",""
"2018","Poland","First decile","Top cut-off point","Euro","3,403",""
"2018","Poland","First decile","Share of national equivalised income","Euro","3.3",""
"2018","Poland","Second decile","Top cut-off point","Euro","4,359",""
"2018","Poland","Second decile","Share of national equivalised income","Euro","5.4",""
"2018","Poland","Third decile","Top cut-off point","Euro","5,142",""
"2018","Poland","Third decile","Share of national equivalised income","Euro","6.5",""
"2018","Poland","Fourth decile","Top cut-off point","Euro","5,841",""
"2018","Poland","Fourth decile","Share of national equivalised income","Euro","7.5",""
"2018","Poland","Fifth decile","Top cut-off point","Euro","6,574",""
"2018","Poland","Fifth decile","Share of national equivalised income","Euro","8.5",""
"2018","Poland","Sixth decile","Top cut-off point","Euro","7,344",""
"2018","Poland","Sixth decile","Share of national equivalised income","Euro","9.5",""
"2018","Poland","Seventh decile","Top cut-off point","Euro","8,347",""
"2018","Poland","Seventh decile","Share of national equivalised income","Euro","10.6",""
"2018","Poland","Eighth decile","Top cut-off point","Euro","9,582",""
"2018","Poland","Eighth decile","Share of national equivalised income","Euro","12.1",""
"2018","Poland","Ninth decile","Top cut-off point","Euro","12,023",""
"2018","Poland","Ninth decile","Share of national equivalised income","Euro","14.6",""
"2018","Poland","Tenth decile","Top cut-off point","Euro",":",""
"2018","Poland","Tenth decile","Share of national equivalised income","Euro","22.1",""
"2018","Poland","First percentile","Top cut-off point","Euro","1,245",""
"2018","Poland","First percentile","Share of national equivalised income","Euro","0.1",""
"2018","Poland","Second percentile","Top cut-off point","Euro","1,790",""
"2018","Poland","Second percentile","Share of national equivalised income","Euro","0.2",""
"2018","Poland","Third percentile","Top cut-off point","Euro","2,112",""
"2018","Poland","Third percentile","Share of national equivalised income","Euro","0.3",""
"2018","Poland","Fourth percentile","Top cut-off point","Euro","2,402",""
"2018","Poland","Fourth percentile","Share of national equivalised income","Euro","0.3",""
"2018","Poland","Fifth percentile","Top cut-off point","Euro","2,613",""
"2018","Poland","Fifth percentile","Share of national equivalised income","Euro","0.3",""
"2018","Poland","Ninety-fifth percentile","Top cut-off point","Euro","14,750",""
"2018","Poland","Ninety-fifth percentile","Share of national equivalised income","Euro","1.9",""
"2018","Poland","Ninety-sixth percentile","Top cut-off point","Euro","15,622",""
"2018","Poland","Ninety-sixth percentile","Share of national equivalised income","Euro","2.1",""
"2018","Poland","Ninety-seventh percentile","Top cut-off point","Euro","16,777",""
"2018","Poland","Ninety-seventh percentile","Share of national equivalised income","Euro","2.2",""
"2018","Poland","Ninety-eighth percentile","Top cut-off point","Euro","18,447",""
"2018","Poland","Ninety-eighth percentile","Share of national equivalised income","Euro","2.4",""
"2018","Poland","Ninety-ninth percentile","Top cut-off point","Euro","21,656",""
"2018","Poland","Ninety-ninth percentile","Share of national equivalised income","Euro","2.7",""
"2018","Poland","Hundredth percentile","Top cut-off point","Euro",":",""
"2018","Poland","Hundredth percentile","Share of national equivalised income","Euro","3.8",""
"2018","Portugal","First quartile","Top cut-off point","Euro","6,512",""
"2018","Portugal","First quartile","Share of national equivalised income","Euro","10.5",""
"2018","Portugal","Second quartile","Top cut-off point","Euro","9,346",""
"2018","Portugal","Second quartile","Share of national equivalised income","Euro","17.9",""
"2018","Portugal","Third quartile","Top cut-off point","Euro","13,291",""
"2018","Portugal","Third quartile","Share of national equivalised income","Euro","25.1",""
"2018","Portugal","Fourth quartile","Top cut-off point","Euro",":",""
"2018","Portugal","Fourth quartile","Share of national equivalised income","Euro","46.5",""
"2018","Portugal","First quintile","Top cut-off point","Euro","5,940",""
"2018","Portugal","First quintile","Share of national equivalised income","Euro","7.7",""
"2018","Portugal","Second quintile","Top cut-off point","Euro","8,243",""
"2018","Portugal","Second quintile","Share of national equivalised income","Euro","12.8",""
"2018","Portugal","Third quintile","Top cut-off point","Euro","10,617",""
"2018","Portugal","Third quintile","Share of national equivalised income","Euro","16.9",""
"2018","Portugal","Fourth quintile","Top cut-off point","Euro","14,695",""
